Timestamp,AOD_550nm,site_name,lat,lon,height
2023-01-16 00:23:42,0.145356,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-16 00:27:23,0.130317,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-16 00:31:43,0.147991,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-16 03:35:42,0.916677,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-16 08:08:15,0.33724,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-16 08:10:21,0.364883,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-17 00:27:00,0.370231,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-17 00:42:51,0.402153,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-17 01:09:02,0.451604,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-17 01:17:43,0.40438,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-17 01:25:00,0.352476,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-17 01:33:32,0.312199,Zhengzhou,34.71666666666667,113.65,110.4
2023-01-17 08:48:45,0.371841,Zhengzhou,34.71666666666667,113.65,110.4
2023-02-14 00:04:11,0.473981,Zhengzhou,34.71666666666667,113.65,110.4
2023-02-14 00:12:52,0.359228,Zhengzhou,34.71666666666667,113.65,110.4
2023-02-14 00:18:32,0.425659,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-01 06:50:32,3.774516,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-02 00:23:07,0.593556,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-02 00:26:33,0.590703,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-02 05:39:11,4.166637,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-03 08:14:11,2.362981,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-03 08:32:13,1.928054,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-03 08:40:00,1.816223,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-04 08:13:13,2.298159,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-04 08:33:21,1.907473,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-04 09:07:44,1.294036,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-04 09:10:57,1.300087,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-04 09:31:53,0.306602,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-04 23:43:33,0.466958,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-04 23:47:59,0.466297,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 08:34:16,0.708762,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 08:49:39,0.657601,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 08:58:46,0.649897,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 09:05:14,0.645239,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 09:07:46,0.646938,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 09:32:38,0.634826,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 23:35:13,0.467461,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 23:38:26,0.468302,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 23:42:08,0.467692,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 23:46:34,0.466317,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 23:51:56,0.464023,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-05 23:58:35,0.462604,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-06 00:06:55,0.461895,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-06 00:24:58,0.472034,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-06 00:27:00,0.473275,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-06 00:40:14,0.486557,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-06 23:45:11,0.574226,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-06 23:50:30,0.581896,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-06 23:57:07,0.574713,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-07 00:32:04,0.582385,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-07 00:40:14,0.585513,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 01:37:20,0.374384,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 01:44:25,0.38442,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 08:37:21,0.413425,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 09:19:02,0.394087,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 09:25:34,0.391342,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 09:30:56,0.392938,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 09:35:23,0.391323,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 23:31:01,0.220947,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 23:34:12,0.219444,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 23:37:54,0.219639,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 23:42:19,0.219862,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 23:47:37,0.220548,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-08 23:54:11,0.222656,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 00:02:28,0.229178,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 00:10:31,0.234165,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 00:15:54,0.234328,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 00:47:25,0.247218,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 08:19:11,2.17345,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 09:16:26,1.257822,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 23:29:36,0.325967,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 23:32:46,0.327335,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 23:36:29,0.332321,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 23:40:53,0.335971,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 23:46:13,0.342791,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-09 23:52:45,0.349953,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-10 07:07:17,3.558202,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-11 00:13:27,1.628207,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-11 00:25:01,1.750956,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-11 01:21:32,1.554239,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-11 01:36:32,1.641788,Zhengzhou,34.71666666666667,113.65,110.4
2023-03-11 01:51:35,1.66466,Zhengzhou,34.71666666666667,113.65,110.4
